"1497612226,""Default"",""26.10.2017 12:00:37"",""26.10.2017 12:04:27"",""229"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta"","""","""",""63"","""","""",""74"","""","""",""83"","""","""",""Poistamalla tulorajat"","""","""",""Ylioppilaskunnan ei tulisi tehdä kehitysyhteistyötä"","""","""",""64"","""","""",""63"","""","""",""0"","""",""muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""1"","""",""4"","""",""2"","""",""1"","""",""2"","""",""Yhdistysavustukset ja stipendit";Yritysyhteistyö;"Asunnot"","""",""2"","""",""Kaiken pitäisi lähtökohtaisesti olla englanniksi. "","""",""1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Huhtinen Werneri"",""90%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497622162,""Default"",""25.10.2017 22:17:27"",""25.10.2017 22:27:32"",""605"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta";"Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""24"","""","""",""7"","""","""",""24"","""","""",""Lisäämällä opintorahan määrää";"Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle"","""","""",""76"","""","""",""100"","""","""",""100"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""2"","""",""4"","""",""1"","""",""4"","""",""1"","""",""Asunnot";Edunvalvonta;"Tilat"","""",""5"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Hammar Riikka"",""100%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497622176,""Default"",""26.10.2017 10:28:45"",""26.10.2017 10:35:43"",""418"",""Default version"","""",""Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön";"Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä"","""","""",""62"","""","""",""13"","""","""",""34"","""","""",""Ei millään edellä mainituista tavoista"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle";"Tapahtumia ja tilaisuuksia aiheeseen liittyen"","""","""",""51"","""","""",""82"","""","""",""39"","""",""asuntokohteisiin liittyvät päätökset ";"linjapaperien päivittäminen"","""",""3"","""",""4"","""",""2"","""",""4"","""",""4"","""",""Yhdistysavustukset ja stipendit";Asunnot;"Yritysyhteistyö"","""",""2"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497632128,""Default"",""25.10.2017 22:48:12"",""25.10.2017 22:52:25"",""253"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""26"","""","""",""0"","""","""",""58"","""","""",""Poistamalla tulorajat";"Lisäämällä opintorahan määrää"","""","""",""Tapahtumia ja tilaisuuksia aiheeseen liittyen";"Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle"","""","""",""73"","""","""",""100"","""","""",""76"","""",""asuntokohteisiin liittyvät päätökset "","""",""3"","""",""3"","""",""3"","""",""3"","""",""3"","""",""Asunnot";"Palvelupisteet"","""",""1"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497632160,""Default"",""26.10.2017 05:38:02"",""26.10.2017 05:40:14"",""132"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta";"Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""0"","""","""",""15"","""","""","""","""","""",""Poistamalla tulorajat";"Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Arponen Jenna"",""100%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497632162,""Default"",""26.10.2017 05:40:38"",""26.10.2017 05:52:08"",""689"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta"","""","""",""16"","""","""",""59"","""","""",""79"","""","""",""Suomessa ei tarvitse maksaa opintotukea ilmaisen koulutuksen vuoksi"","""","""",""Ylioppilaskunnan ei tulisi tehdä kehitysyhteistyötä"","""","""",""80"","""","""",""11"","""","""",""13"","""",""asuntokohteisiin liittyvät päätökset ";"budjetti"","""",""3"","""",""4"","""",""2"","""",""2"","""",""2"","""",""Asunnot";Edunvalvonta;"Tilat"","""",""2"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497632165,""Default"",""26.10.2017 05:46:24"",""26.10.2017 05:51:07"",""283"",""Default version"","""",""Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta";"Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""9"","""","""",""23"","""","""",""73"","""","""",""Lisäämällä opintolainan määrää"","""","""",""Osallistumista ylioppilaskuntien yhteiselle kehitysyhteistyöviikolle";"Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""",""75"","""","""",""23"","""","""",""80"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""2"","""",""2"","""","""","""",""2"","""",""2"","""",""Asunnot";Yritysyhteistyö;"Kulttuuritapahtumat"","""",""2"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""se"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497632179,""Default"",""26.10.2017 08:29:03"",""26.10.2017 08:34:25"",""321"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""0"","""","""",""0"","""","""",""71"","""","""",""Poistamalla tulorajat"","""","""",""Ylioppilaskunnan ei tulisi tehdä kehitysyhteistyötä"","""","""",""75"","""","""",""0"","""","""",""100"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""3"","""",""4"","""",""1"","""",""2"","""",""1"","""",""Asunnot";Edunvalvonta;"Tilat"","""",""2"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Pietikäinen Paavo"",""89%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497632181,""Default"",""26.10.2017 08:29:52"",""26.10.2017 09:01:40"",""1908"",""Default version"","""",""Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""0"","""","""",""19"","""","""",""22"","""","""",""Poistamalla tulorajat"","""","""",""Ylioppilaskunnan ei tulisi tehdä kehitysyhteistyötä"","""","""",""100"","""","""",""78"","""","""",""74"","""",""budjetti"","""",""3"","""",""3"","""",""2"","""",""2"","""",""4"","""",""Asunnot"","""",""5"","""",""Kansainvälisyyttä korostetaan jo nyt liikaa. "","""",""5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Lampi Onni"",""75%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497642160,""Default"",""26.10.2017 08:06:41"",""26.10.2017 08:11:10"",""268"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Madaltamalla opiskelijoiden kynnystä keskustella henkilökunnan kanssa omista opinnoistaan";"Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""","""","""","""",""0"","""","""",""36"","""","""",""Poistamalla tulorajat";"Lisäämällä opintorahan määrää"","""","""",""Oman hankkeen / hankkeita"","""","""",""32"","""","""","""","""","""",""69"","""",""asuntokohteisiin liittyvät päätökset ";"henkilövalinnat"","""",""4"","""",""4"","""",""4"","""",""2"","""",""2"","""",""Edunvalvonta";"Tilat"","""",""2"","""",""AYY:n tulisi edistää suomalaisten ja ulkomaisten opiskelijoiden keskinäisiä kohtaamisia."","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Arponen Jenna"",""100%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497642231,""Default"",""26.10.2017 14:26:16"",""26.10.2017 14:31:37"",""321"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta";"Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Kehittämällä yliopiston palautejärjestelmiä ja vahvistamalla niiden vaikuttavuutta";"Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä"","""","""",""49"","""","""","""","""","""",""14"","""","""",""Poistamalla tulorajat";"Lisäämällä opintolainan määrää"","""","""",""Osallistumista yliopistojen korkeakouluyhteistyöhön kehittyvien maiden korkeakoulujen kanssa"","""","""",""71"","""","""",""64"","""","""",""35"","""",""muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus";"asuntokohteisiin liittyvät päätökset "","""","""","""","""","""","""","""",""4"","""",""2"","""",""Edunvalvonta";Asunnot;"Tilat"","""",""2"","""",""AYY:n tulisi ajaa lisää englanninkielisiä tutkintoja."","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Haavisto Eve"",""76%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497642246,""Default"",""26.10.2017 16:52:49"",""26.10.2017 16:56:47"",""237"",""Default version"","""",""Muista kuin ensimmäisestä korkeakoulututkinnosta"","""","""",""Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä"","""","""",""58"","""","""",""37"","""","""",""28"","""","""",""Lakkauttamalla opintotuki ja siirtymällä perustuloon"","""","""",""Osallistumista yliopistojen korkeakouluyhteistyöhön kehittyvien maiden korkeakoulujen kanssa"","""","""",""63"","""","""",""48"","""","""",""0"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""1"","""",""2"","""",""2"","""",""5"","""",""2"","""",""Asunnot";Yhdistysavustukset ja stipendit;"Kulttuuritapahtumat"","""",""1"","""",""Kaiken pitäisi lähtökohtaisesti olla englanniksi. "","""",""1"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497642255,""Default"",""26.10.2017 17:14:22"",""26.10.2017 17:22:10"",""467"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta";"Suomessa ei tulisi voida periä lainkaan lukukausimaksuja"","""","""",""Madaltamalla opiskelijoiden kynnystä keskustella henkilökunnan kanssa omista opinnoistaan"","""","""",""0"","""","""",""20"","""","""",""22"","""","""",""Lisäämällä opintolainan määrää"","""","""",""Tapahtumia ja tilaisuuksia aiheeseen liittyen"","""","""",""67"","""","""",""46"","""","""",""89"","""",""muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus";"asuntokohteisiin liittyvät päätökset "","""",""3"","""",""3"","""",""2"","""",""3"","""",""2"","""",""Asunnot";"Palvelupisteet"","""",""1"","""",""Kansainvälisyyttä korostetaan jo nyt liikaa. "","""",""2"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Albert Rehnberg"",""82%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497652194,""Default"",""26.10.2017 08:59:18"",""26.10.2017 08:59:18"",""0"",""Default version"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497652197,""Default"",""26.10.2017 09:10:38"",""26.10.2017 09:10:38"",""0"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497652206,""Default"",""26.10.2017 09:22:34"",""26.10.2017 09:23:43"",""69"",""Default version"","""","""","""","""",""Madaltamalla opiskelijoiden kynnystä keskustella henkilökunnan kanssa omista opinnoistaan";"Vahvistamalla opiskelijoiden asemaa yliopiston valmistelevissa työryhmissä"","""","""",""27"","""","""","""","""","""",""30"","""","""",""Poistamalla tulorajat"","""","""",""Oman hankkeen / hankkeita";"Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""",""53"","""","""",""74"","""","""",""70"","""",""asuntokohteisiin liittyvät päätökset ";"muut kuin asumiseen liittyvät tilat, kuten opiskelijakeskus"","""",""3"","""",""2"","""",""3"","""",""3"","""",""2"","""",""Asunnot";"Tilat"","""",""4"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""4"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Huuki Severi"",""98%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497652244,""Default"",""26.10.2017 13:42:08"",""26.10.2017 13:47:10"",""301"",""Default version"","""",""EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Vahvistamalla opiskelijoiden asemaa yliopiston virallisissa päätöksentekoelimissä";"Lisäämällä ainejärjestöjen vaikutusmahdollisuuksia"","""","""",""26"","""","""",""35"","""","""",""50"","""","""",""Lisäämällä opintorahan määrää";"Lisäämällä opintolainan määrää"","""","""",""Oman hankkeen / hankkeita";"Jäsenmaksun yhteydessä kerättävän vapaaehtoisen kehitysyhteistyömaksun"","""","""",""84"","""","""",""62"","""","""",""100"","""",""asuntokohteisiin liittyvät päätökset ";"linjapaperien päivittäminen"","""",""2"","""",""4"","""",""3"","""",""3"","""",""2"","""",""Kulttuuritapahtumat";Asunnot;"Tilat"","""",""3"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""3"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"",""Arponen Jenna"",""100%""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1497652255,""Default"",""26.10.2017 14:09:17"",""26.10.2017 14:12:40"",""202"",""Default version"","""",""Muista kuin ensimmäisestä korkeakoulututkinnosta";"EU- ja ETA-maiden ulkopuolisilta opiskelijoilta"","""","""",""Madaltamalla opiskelijoiden kynnystä keskustella henkilökunnan kanssa omista opinnoistaan";"Ottamalla opiskelijat vahvemmin mukaan opetussuunnitelmatyöhön"","""","""",""78"","""","""",""100"","""","""",""100"","""","""",""Suomessa ei tarvitse maksaa opintotukea ilmaisen koulutuksen vuoksi"","""","""",""Osallistumista yliopistojen korkeakouluyhteistyöhön kehittyvien maiden korkeakoulujen kanssa"","""","""",""92"","""","""",""88"","""","""",""59"","""",""budjetti";"henkilövalinnat"","""",""4"","""",""5"","""",""4"","""",""4"","""",""2"","""",""Asunnot";Tilat;"Yhdistysavustukset ja stipendit"","""",""5"","""",""Nykyinen tilanne on riittävän hyvä. "","""",""5"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""fi"","""",""""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
